"Name","URL"
"Azonotriletes verrucosus","http://ifpni.org/species.htm?id=9CC254DD-A941-4DB5-AE33-9D370824C3FC"
"Azyrtalia telmenica","http://ifpni.org/species.htm?id=1EE0D76E-9C91-428C-9948-6BE71397D509"
"Baasoxylon parenchymatosum","http://ifpni.org/species.htm?id=ECF46D49-2E47-100D-A807-3F27016B9961"
"Babetosphaera africana","http://ifpni.org/species.htm?id=952A2879-B84D-4E59-61DC-8F99026F020D"
"Bacca diospyroides","http://ifpni.org/species.htm?id=21507446-7AC2-B09D-1981-9A4F70EE3DE7"
"Baccanella floriformis","http://ifpni.org/species.htm?id=C4510A42-69B7-3D0E-9055-11950DFDD2FC"
"Baccatocarpon sharmae","http://ifpni.org/species.htm?id=E47E749E-2D16-0D0F-119D-FC450CEA4CC8"
"Baccharites aquensis","http://ifpni.org/species.htm?id=339EDE40-980F-61A3-502B-22D664FC356E"
"Baccites cacaoides","http://ifpni.org/species.htm?id=CF83F3EB-BCE1-4BF5-9CAC-471D71D7E4DC"
"Baccites costatus","http://ifpni.org/species.htm?id=DCA5FA86-A745-4792-829F-EF74A659681B"
"Baccites rugosus","http://ifpni.org/species.htm?id=7DFACEBF-FDCE-4C5B-BADF-F20CA2153DFA"
"Bacinella irregularis","http://ifpni.org/species.htm?id=755E7542-67E7-4FB8-EF86-62864F43BC08"
"Bacinella ordinata","http://ifpni.org/species.htm?id=C38482A6-2275-18AC-8F79-53366C783BF8"
"Bacinella ordinata","http://ifpni.org/species.htm?id=F9B3FD19-984A-D06B-7297-F1A227CFCBB0"
"Bacinella sternii","http://ifpni.org/species.htm?id=7126EC9D-CE9A-BDAB-4128-C44D84CB29A0"
"Bactryllium canaliculatum","http://ifpni.org/species.htm?id=40E58CDB-15BE-5C51-E8DE-92740606B807"
"Bactryllium deplanatum","http://ifpni.org/species.htm?id=46004702-90A0-2730-5767-08AF69144C83"
"Bactryllium giganteum","http://ifpni.org/species.htm?id=C1A23A45-DAE9-0CD4-9CD1-864705D0A897"
"Bactryllium merianii","http://ifpni.org/species.htm?id=A4377A56-3AD2-D5BF-01AA-098C97EED47A"
"Bactryllium minutum","http://ifpni.org/species.htm?id=41C01E61-2379-671F-E3B9-7353BA7C5373"
"Bactryllium schmidii","http://ifpni.org/species.htm?id=B6B6A009-150F-AEE1-1E79-C8F05A41BDE9"
"Bactryllium striolatum","http://ifpni.org/species.htm?id=0F255F6E-59DD-98CE-8CF8-5D734A70905B"
"Baculatisporites fuscus","http://ifpni.org/species.htm?id=0495CAF4-1028-FCFF-001E-0EAA5A2FCE90"
"Baculatisporites krekaensis","http://ifpni.org/species.htm?id=18A15CAD-0AD6-4935-8B83-E498E0E0347C"
"Baculatisporites major","http://ifpni.org/species.htm?id=540DE6C2-9B59-4BC5-988E-6ABF33BD2ACF"
"Baculatisporites mesozoicus","http://ifpni.org/species.htm?id=A4126C34-E5E6-C7DD-133B-7A548AFAF895"
"Baculatisporites nanus","http://ifpni.org/species.htm?id=884B97CF-0B76-48B0-B64A-65E04BE1EF55"
"Baculatisporites opressus","http://ifpni.org/species.htm?id=E28D2E90-7AFA-C487-4B09-6EF7E85E9226"
"Baculatisporites parvopunctatus","http://ifpni.org/species.htm?id=A43AD732-7156-6E8E-A311-CB7FE676A0D2"
"Baculatisporites pileolus","http://ifpni.org/species.htm?id=0D99212A-0CEE-2E3D-E2DF-4EDF8FDE144B"
"Baculatisporites primarius","http://ifpni.org/species.htm?id=F961647D-53B1-458B-BC0F-266B6D5AFC7A"
"Baculatisporites solidus","http://ifpni.org/species.htm?id=E5BF552D-FF3A-4052-893F-81DC720A2941"
"Baculatisporites truncatus","http://ifpni.org/species.htm?id=030F7614-B3E2-CDB3-57C0-181CF3614831"
"Baculatisporites wellmanii","http://ifpni.org/species.htm?id=B8754E3D-2983-4B64-AB8B-8241C2D112AA"
"Baculites binodatus","http://ifpni.org/species.htm?id=3026CDFA-39C1-CCB7-8491-863A1F9DE546"
"Baculites devonicus","http://ifpni.org/species.htm?id=DEDF2BE6-EBCD-DB7C-1275-5CC1F6B322F5"
"Baculites medionodatus","http://ifpni.org/species.htm?id=3533EEEE-7070-12C7-E511-8FB2A2CB719E"
"Baculites minutus","http://ifpni.org/species.htm?id=3EB34FCE-688F-DE35-C2E4-77237825EF23"
"Bacumonoporites baculatus","http://ifpni.org/species.htm?id=9C9FCDC0-1814-4EFB-A376-89FA49F68C81"
"Bacutricolpites constrictus","http://ifpni.org/species.htm?id=BBD9FC59-02FA-FA75-66B0-C55C3D01DCBF"
"Bacutriletes ajkaensis","http://ifpni.org/species.htm?id=75E53182-4C9C-A8E5-1193-F2A867455D54"
"Bacutriletes arnoldii","http://ifpni.org/species.htm?id=E53515F3-E165-41FC-9F78-25DB6CE378B5"
"Bacutriletes corynactiformis","http://ifpni.org/species.htm?id=3BD68DA5-72B3-418E-9FA9-FF989036080E"
"Bacutriletes costatispinosus","http://ifpni.org/species.htm?id=9F3F58FC-31AF-46FB-B623-8DDFDE496547"
"Bacutriletes decipiens","http://ifpni.org/species.htm?id=32AA97CF-01FF-457B-AD89-0AA70FCB2BFF"
"Bacutriletes greenlandicus","http://ifpni.org/species.htm?id=27D66185-954F-BA13-36E2-578FC1098A0A"
"Bacutriletes hamatus","http://ifpni.org/species.htm?id=235348BA-6DC1-7E3B-6675-B0728EF632A4"
"Bacutriletes kozurii","http://ifpni.org/species.htm?id=EFEC0C7E-797C-5FEF-D7DE-B4912718FB37"
"Bacutriletes micros","http://ifpni.org/species.htm?id=7C25DC2C-761C-437F-B1AA-C6197AA74C03"
"Bacutriletes minimus","http://ifpni.org/species.htm?id=5FF6F88E-8FAD-4053-885D-688AF61B4A3D"
"Bacutriletes minimus","http://ifpni.org/species.htm?id=BB11C5A9-335A-4F05-A9CD-0D499CC1F295"
"Bacutriletes nanus","http://ifpni.org/species.htm?id=D67C95FE-143B-426D-9CB6-5A7E44828969"
"Bacutriletes pilosus","http://ifpni.org/species.htm?id=A71398C5-8CA1-A44F-540B-B0F706A9B416"
"Bacutriletes pseudoreticulatus","http://ifpni.org/species.htm?id=1E56CC0A-9161-4FC2-941C-AB586418DB5C"
"Bacutriletes reticuliferus","http://ifpni.org/species.htm?id=9039349A-35A1-D8DD-F175-FC1DD6C9B66A"
"Bacutriletes sherensis","http://ifpni.org/species.htm?id=B877B746-313C-28A0-A123-983D5C312495"
"Bacutriletes trammeri","http://ifpni.org/species.htm?id=84B42D3D-2D93-4734-BA39-9A78229F0C88"
"Bacutriletes tylotus","http://ifpni.org/species.htm?id=3A740245-7C75-6472-AC62-4F5ADCC934BD"
"Baibiancarpus chubutensis","http://ifpni.org/species.htm?id=22C8F3BE-36C5-4A29-B788-7EFC52D9DB5E"
"Baicarpus gracilis","http://ifpni.org/species.htm?id=23D07191-790D-11C3-E6AC-BCF04DEEB009"
"Baicarpus huangbanjigouensis","http://ifpni.org/species.htm?id=C4DAABDA-E825-6B10-3209-2F229640D99D"
"Baicarpus robustus","http://ifpni.org/species.htm?id=4C779CD2-7445-4E95-3BA2-3E621B05D727"
"Baiera ahnertii","http://ifpni.org/species.htm?id=1E1283DA-ED79-4865-9293-CB8F01E6C295"
"Baiera amalloidea","http://ifpni.org/species.htm?id=50982DCC-F793-D74F-923B-28812CE7E181"
"Baiera angustiloba","http://ifpni.org/species.htm?id=C721FEED-6AD2-4CDB-840A-99589E5BD2CA"
"Baiera aquilonia","http://ifpni.org/species.htm?id=8CA1979A-4751-4DBF-A6A6-DD227F293D32"
"Baiera arctica","http://ifpni.org/species.htm?id=FBF2114D-EFE7-A7E2-0A4E-F914726FBAAC"
"Baiera arizonica","http://ifpni.org/species.htm?id=FEA6D9A6-BECC-9D7D-F0E5-1E44CF3D6720"
"Baiera asadae","http://ifpni.org/species.htm?id=861E0908-DA2D-292F-24ED-C37BF49E491F"
"Baiera australis","http://ifpni.org/species.htm?id=7BFC0689-2D61-4CD1-14FE-3C68AAA02894"
"Baiera baetica","http://ifpni.org/species.htm?id=E59C1733-63AE-4980-9667-10A3CB3E9AE2"
"Baiera baitianbaensis","http://ifpni.org/species.htm?id=1E6628E1-C8FF-6959-650F-CFE359D89A44"
"Baiera boeggildiana","http://ifpni.org/species.htm?id=B5EF9A70-61C6-D9C2-DB70-224128DB998B"
"Baiera botomoensis","http://ifpni.org/species.htm?id=CB6F52F1-F175-464D-A0FD-6D0BB7467AC0"
"Baiera brevifolia","http://ifpni.org/species.htm?id=658C0884-E4A7-9D18-CB20-184B4D5DDB53"
"Baiera colchica","http://ifpni.org/species.htm?id=4DF60A47-DB2E-46B5-8642-B49E0293921E"
"Baiera compacta","http://ifpni.org/species.htm?id=C6D2EB20-BEBB-1282-6358-B6D0ABA55EFA"
"Baiera concinna","http://ifpni.org/species.htm?id=E60702C2-0E9F-769C-D876-09ED0AD484FC"
"Baiera cretosa","http://ifpni.org/species.htm?id=D40C950B-D8DD-4C65-B87C-BBCE299B082B"
"Baiera curvata","http://ifpni.org/species.htm?id=FB7C9703-A21E-27C1-5041-6BDC1F34035E"
"Baiera czekanowskiana","http://ifpni.org/species.htm?id=054FCFBD-07D3-4AA8-9E91-4D0D2C877DE6"
"Baiera delicatula","http://ifpni.org/species.htm?id=E980C57C-CE02-0DFB-0487-835DACBADFC2"
"Baiera dichotoma","http://ifpni.org/species.htm?id=BF622067-78BB-5235-26EA-39BB662A9877"
"Baiera digitata","http://ifpni.org/species.htm?id=25F1CD9C-B07D-F3A4-FBA3-8B40ED285A80"
"Baiera digitata","http://ifpni.org/species.htm?id=34B11D44-5EBD-4F17-9E2F-ABB13FD4221E"
"Baiera dilatata","http://ifpni.org/species.htm?id=4031E295-7A46-7BA5-D0D9-4BBE06CE93C6"
"Baiera elegans","http://ifpni.org/species.htm?id=68851251-5637-4B7F-9CF8-3FFB69D5260E"
"Baiera exiliformis","http://ifpni.org/species.htm?id=628C9D14-7A14-005D-DB63-6AD5AD4634E9"
"Baiera fiIiformis","http://ifpni.org/species.htm?id=3B75F88A-76D4-4CD4-AB1D-84A1461B1E68"
"Baiera foliosa","http://ifpni.org/species.htm?id=1F9F38B5-E45B-88A6-2C93-7A80A9F6FD17"
"Baiera furcata","http://ifpni.org/species.htm?id=F841548E-DDBA-8939-D1C8-0C94F985DD61"
"Baiera furcata","http://ifpni.org/species.htm?id=FEEB54F0-F10A-9D5C-C7F8-BF6A0859864F"
"Baiera geinitzii","http://ifpni.org/species.htm?id=459B2A9E-54A1-0A57-B830-233C65261662"
"Baiera gigas","http://ifpni.org/species.htm?id=F249B81D-242A-45A7-8D8B-687FEBE21576"
"Baiera ginkgoides","http://ifpni.org/species.htm?id=5D33ABE0-9AE3-661A-F881-DAB1493E1008"
"Baiera gracilis","http://ifpni.org/species.htm?id=1C5434B7-1281-4830-A442-82FA04F4CC35"
"Baiera graciosa","http://ifpni.org/species.htm?id=5AA23598-A088-F897-BE40-7B6C106FE236"
"Baiera graminea","http://ifpni.org/species.htm?id=2731A67D-DBB6-CBEF-9B8E-21D16922ACD1"
"Baiera grandis","http://ifpni.org/species.htm?id=190FCA6D-0570-A134-9476-1B00AA05E627"
"Baiera grandis","http://ifpni.org/species.htm?id=6C9F984F-D4D1-0736-7703-87070B9CDB87"
"Baiera grassetii","http://ifpni.org/species.htm?id=5602770A-18F2-9DE9-CDB1-1DDEF8E69A59"
"Baiera hermelinii","http://ifpni.org/species.htm?id=F174DBD8-2E26-9A30-04B7-0B6853BB5B84"
"Baiera huangii","http://ifpni.org/species.htm?id=EE99FA11-9EC9-463A-B361-7456BE4259C6"
"Baiera huttonii","http://ifpni.org/species.htm?id=ED26707B-3706-06D9-163D-24EC721DB2A1"
"Baiera ikorfatensis","http://ifpni.org/species.htm?id=342B3401-DF4D-C97B-C069-663DADC83316"
"Baiera inaequilobata","http://ifpni.org/species.htm?id=DA8C2BD7-1498-448C-B2B4-D759F7DFE1B0"
"Baiera incurvata","http://ifpni.org/species.htm?id=2D591A61-4D51-8A66-B83E-18D7605B284C"
"Baiera ipsviciensis","http://ifpni.org/species.htm?id=7C2C887B-AF7F-1E21-FE24-CB888E83CE9A"
"Baiera kidoi","http://ifpni.org/species.htm?id=7FD0801C-B18E-6E5C-B7A1-05103A1C3037"
"Baiera lebedevii","http://ifpni.org/species.htm?id=4B7A71BB-7F14-5250-E103-3CCC29F76FE2"
"Baiera leptophylla","http://ifpni.org/species.htm?id=988D3942-B83B-2D78-1572-C10197F4CCC0"
"Baiera leptopoda","http://ifpni.org/species.htm?id=4C353714-6D2A-11CC-C99C-FC1E08A68895"
"Baiera longifolia","http://ifpni.org/species.htm?id=A8D9E7E7-8987-401E-931C-D5864C6CE452"
"Baiera longifolia","http://ifpni.org/species.htm?id=AC119D9D-86DD-1156-2DAE-A480BD4514E2"
"Baiera lunzensis","http://ifpni.org/species.htm?id=B82C1C85-BE20-CDC6-DBFA-5A3B3EA85EEA"
"Baiera magothyensis","http://ifpni.org/species.htm?id=60A54136-8474-27DF-79F5-D6A9B620D58B"
"Baiera manchurica","http://ifpni.org/species.htm?id=3A7B65B8-8A3E-E38F-EFD6-99EB1B81EF73"
"Baiera mansfeldensis","http://ifpni.org/species.htm?id=79AD80A2-5BBE-06A6-9C2C-D0DD874C0F38"
"Baiera marginata","http://ifpni.org/species.htm?id=855E1A9D-EE6B-7D69-BB8B-4648CC334351"
"Baiera minima","http://ifpni.org/species.htm?id=D50A9AF0-11E9-C7DD-398A-00E97551918A"
"Baiera minuta","http://ifpni.org/species.htm?id=AD7F1197-4ABD-EAB2-A58F-FD639C5163F4"
"Baiera moltenensis","http://ifpni.org/species.htm?id=BD112F5F-FFA8-4630-9712-88D2EDE050BD"
"Baiera muensteriana","http://ifpni.org/species.htm?id=4F745472-964A-A6CF-5055-AA2A6C5F7BB8"
"Baiera multifida","http://ifpni.org/species.htm?id=C69F28F2-6751-947B-57B8-639D34D7D19B"
"Baiera orientalis","http://ifpni.org/species.htm?id=2EC33C34-72D2-C798-0612-2DF6E688A4FD"
"Baiera palmata","http://ifpni.org/species.htm?id=A598CBC7-EE8E-4977-B2D8-826198163961"
"Baiera paucipartita","http://ifpni.org/species.htm?id=7A1BCC08-DF32-E556-9C2B-01587B7CAC6A"
"Baiera paucipartita","http://ifpni.org/species.htm?id=D8688FFF-6D4C-C442-A6D1-891C2F8F9C6D"
"Baiera phillipsii","http://ifpni.org/species.htm?id=2F23862F-04CA-C638-6A5F-78C5B73294B4"
"Baiera pluripartita","http://ifpni.org/species.htm?id=158FE171-AD1E-0183-5968-7EA5F35D0439"
"Baiera pulchella","http://ifpni.org/species.htm?id=72F47FD9-52A3-760D-1940-7ECCCA96259B"
"Baiera raymondii","http://ifpni.org/species.htm?id=789C84A3-0898-D601-897D-5E806C389554"
"Baiera robusta","http://ifpni.org/species.htm?id=8C6E6DE1-9D87-7681-8CE0-950A39136511"
"Baiera sagittata","http://ifpni.org/species.htm?id=52DBCF78-5CA1-689F-64AC-405B6DCC0E2A"
"Baiera salfeldii","http://ifpni.org/species.htm?id=2021486E-8B74-7C3D-C432-C26C128756D1"
"Baiera salfeldii","http://ifpni.org/species.htm?id=566706BF-7B3C-EA73-811B-C546A8C9391E"
"Baiera salinarum","http://ifpni.org/species.htm?id=5E8BEB74-365B-5151-0E03-01A3C31258FC"
"Baiera schenkii","http://ifpni.org/species.htm?id=C9B72E0E-3D9A-FB0B-523D-16C49B5D3AF4"
"Baiera setacea","http://ifpni.org/species.htm?id=294E9EEF-9253-7CE4-F095-4CB4B7193B83"
"Baiera setacea","http://ifpni.org/species.htm?id=67FA3B2C-5357-453B-9DDD-5CA791980AF2"
"Baiera simmondsii","http://ifpni.org/species.htm?id=73FE1194-F1D1-AA58-9331-42F12D06F531"
"Baiera spectabilis","http://ifpni.org/species.htm?id=ACD71BA3-D193-8F3A-AD86-50357BC8A876"
"Baiera spetsbergensis","http://ifpni.org/species.htm?id=CB609D02-D2C0-A5B7-CD7D-50066E13F098"
"Baiera spinosa","http://ifpni.org/species.htm?id=D34E2CAC-36DC-BBEA-1B7C-C31570BFA1E7"
"Baiera taeniata","http://ifpni.org/species.htm?id=B96FA5C9-C401-D848-9594-63B78D3EF95F"
"Baiera tanganyikensis","http://ifpni.org/species.htm?id=8DC3B158-2020-4A6F-90ED-F0B07C2E80BA"
"Baiera tartarica","http://ifpni.org/species.htm?id=D526D0FD-9BB3-4297-BEF3-F94A9C727F45"
"Baiera tennifolia","http://ifpni.org/species.htm?id=84CCB2EB-4865-80FE-3D5B-F718A4180158"
"Baiera tenuistriata","http://ifpni.org/species.htm?id=2AA5A74C-BE70-9B33-30A5-006364DC560E"
"Baiera tjungensis","http://ifpni.org/species.htm?id=C6CB2E18-00F3-4C9C-89CA-427FEC549485"
"Baiera triassica","http://ifpni.org/species.htm?id=CA95D249-DAB1-786E-7E1C-0B423AE7C856"
"Baiera tripartita","http://ifpni.org/species.htm?id=92EDF4D2-9FDC-4101-ABF0-35824E23A80D"
"Baiera viannae","http://ifpni.org/species.htm?id=D9B9D0DA-7662-29CD-3EA8-6509FA683827"
"Baiera virginiana","http://ifpni.org/species.htm?id=1F729DE9-4EE1-52D9-0479-89E38A3D35B3"
"Baierella hastata","http://ifpni.org/species.htm?id=109ADED3-1F39-6A6A-BD80-9EEAB9AE4640"
"Baieropsis adiantifolia","http://ifpni.org/species.htm?id=466D4335-31AB-CA8F-70EE-654918FE0848"
"Baieropsis denticulata","http://ifpni.org/species.htm?id=1505E913-5F10-D82E-D263-EBC5319A1044"
"Baieropsis expansa","http://ifpni.org/species.htm?id=F4E36E97-3A92-A3EB-39A1-B5264E04C7E6"
"Baieropsis foliosa","http://ifpni.org/species.htm?id=EB45B08C-5F61-A1C1-90FF-DF100783E40A"
"Baieropsis longifolia","http://ifpni.org/species.htm?id=2B9987B2-2F3E-93C1-0887-1A4C3CBBB3F3"
"Baieropsis macrophylla","http://ifpni.org/species.htm?id=90F722E6-ACDF-BEA1-B8BE-C8451E3B557C"
"Baieropsis pluripartita","http://ifpni.org/species.htm?id=DFB2805B-3BC9-045B-2CC4-8ECA2851D2E1"
"Baieroxylon cambodgiense","http://ifpni.org/species.htm?id=550D4869-1699-4C10-9E16-352D66752C50"
"Baieroxylon chilense","http://ifpni.org/species.htm?id=44EAD105-9183-7EC4-F03B-DFDE67C2471C"
"Baieroxylon implexum","http://ifpni.org/species.htm?id=312A74A9-1E7E-C454-D4D1-445D554EA870"
"Baieroxylon lindicianum","http://ifpni.org/species.htm?id=5424DA7B-89DC-7D52-DCE2-D460228B0BDE"
"Baieroxylon schuessleri","http://ifpni.org/species.htm?id=B5B9AC90-B011-46C5-A9D0-5CF1BE51B220"
"Baikalophyllum lobatum","http://ifpni.org/species.htm?id=1C46F117-66BF-51DC-CA1F-65611515E9BA"
"Bainia paradoxa","http://ifpni.org/species.htm?id=89409267-75DF-37A9-7258-BDEBB66B7A01"
"Baisianthus ramosus","http://ifpni.org/species.htm?id=EEC79C9F-38D2-0C68-5EA4-137AFD561D9C"
"Bajacalifornioxylon cienense","http://ifpni.org/species.htm?id=11106D35-5A0F-2FA8-10C3-CDEA43394D19"
"Bajanophyton mucosum","http://ifpni.org/species.htm?id=CEF20C03-FE5D-449B-BE81-7D6FA2D8985C"
"Bajera scanica","http://ifpni.org/species.htm?id=D5ADDAC0-3337-F4CF-E4AE-64AF77CACE39"
"Balanitocarpum ovatum","http://ifpni.org/species.htm?id=64F63A93-4D0B-4E8D-AECA-F90E5E5B4668"
"Balanops caledonica","http://ifpni.org/species.htm?id=28E6C9C1-5262-CD5B-895B-7DA4DDACB4DF"
"Balantites martii","http://ifpni.org/species.htm?id=CA0668E5-17F6-426A-91CD-09DE17BBA2DD"
"Balbiriniella praestans","http://ifpni.org/species.htm?id=E1F4D14A-3A25-4C8A-B053-4EE496B6FAA7"
"Baldurnisporites cernuus","http://ifpni.org/species.htm?id=45E08736-9DDE-4ECF-8C6F-7D873167D9C8"
"Baldurnisporites marginatus","http://ifpni.org/species.htm?id=8FB5193D-A230-4A41-99C4-0F7300CA03AD"
"Baldurnisporites papillosus","http://ifpni.org/species.htm?id=3B219E7D-3595-4B0B-B927-138487784E6C"
"Baliospermophyllum kraeuselii","http://ifpni.org/species.htm?id=AE751292-0CA7-A362-30D2-7B5326B22C33"
"Baliostichus ornatus","http://ifpni.org/species.htm?id=8516DB34-BAF5-E12A-08F1-C89F4B38FCC0"
"Balkhanella hurkae","http://ifpni.org/species.htm?id=CB564BD4-A078-4294-7467-B2A51177C3F2"
"Balkhashiodendron kiselevii","http://ifpni.org/species.htm?id=F50C78FB-E57A-4BF2-B87B-E29F2642C48B"
"Ballosporites hians","http://ifpni.org/species.htm?id=6FAEE6D0-18B4-4C76-BE8D-484ECCD486DA"
"Balmeisporites bellus","http://ifpni.org/species.htm?id=97AAAD1E-A270-4312-84A9-F059181EB667"
"Balmeisporites canadensis","http://ifpni.org/species.htm?id=DC16F971-0312-35D4-7715-09CDD5F15D6F"
"Balmeisporites dettmanniae","http://ifpni.org/species.htm?id=6BF5D1AF-507F-9C84-EDA1-A80C8B5E43F8"
"Balmeisporites diversispinulatus","http://ifpni.org/species.htm?id=AA0E9CBC-AF52-480D-873F-B1D17D79E5E4"
"Balmeisporites granulatus","http://ifpni.org/species.htm?id=78CFEE3C-E304-4792-9ABC-8BB9FDA6DF7A"
"Balmeisporites kondinskayae","http://ifpni.org/species.htm?id=F96AFF4F-714A-312D-A024-193DFD885D80"
"Balmeisporites longirimosus","http://ifpni.org/species.htm?id=9EAB7E89-8DFE-42EE-9DC3-E2C954CE3301"
"Balmeisporites major","http://ifpni.org/species.htm?id=A4C698B9-04A1-7B2E-3161-E97689E00330"
"Balmeisporites mollis","http://ifpni.org/species.htm?id=22F865C8-8D3E-4BAC-AEAC-15639C9E6E3C"
"Balmeisporites rarus","http://ifpni.org/species.htm?id=A24B9E6C-9A1E-4E28-974C-C4EDEFFCFEBB"
"Balmeisporites rigidus","http://ifpni.org/species.htm?id=2756BF12-2A85-A992-099F-2404D9FFF5F3"
"Balmeisporites rotundus","http://ifpni.org/species.htm?id=3A09B80C-28C9-4C12-1247-8EAB561F73B1"
"Balmeisporites striatellus","http://ifpni.org/species.htm?id=BC419728-E381-43B4-A73B-D06BEDCFF560"
"Balmeospora gliksoniae","http://ifpni.org/species.htm?id=3C4E9294-8703-BFE3-92AE-04048C571AF7"
"Balmeospora lordii","http://ifpni.org/species.htm?id=110F3914-E680-9D8F-133D-BAA2607D020C"
"Baloghia miocenica","http://ifpni.org/species.htm?id=670B426E-76B9-4FAC-8EB5-B51360E79A32"
"Baloghiaephyllum miocenum","http://ifpni.org/species.htm?id=8BE1AE9F-F585-40CF-8CD3-B3FD0845221E"
"Baltisphaeridium acerosum","http://ifpni.org/species.htm?id=87AE37FE-29CE-4077-A41B-5BCEBAAD071F"
"Baltisphaeridium apertum","http://ifpni.org/species.htm?id=61E8F169-659C-4B3D-8945-601F7C7A7BD7"
"Baltisphaeridium bohemicum","http://ifpni.org/species.htm?id=D4BD193F-B2D5-35FA-8E19-4AF946FFF7B6"
"Baltisphaeridium dentatum","http://ifpni.org/species.htm?id=FC6EB983-1EB9-2EE0-96DC-42F0379A3EE2"
"Baltisphaeridium gangolihatense","http://ifpni.org/species.htm?id=24B4276E-13C7-9EDD-8A4B-82337F962315"
"Baltisphaeridium imperfectum","http://ifpni.org/species.htm?id=69DE6E5E-EF24-C19B-AB68-A9CD0CBC8D77"
"Baltisphaeridium macropylum","http://ifpni.org/species.htm?id=76CF77A9-B0B2-6BB6-F3EC-803E589483F5"
"Baltisphaeridium motolense","http://ifpni.org/species.htm?id=E27298AB-B6C8-4847-8E99-A0BFE720329D"
"Baltisphaeridium multispinosum","http://ifpni.org/species.htm?id=CDB2FE17-6EE6-4DFB-8622-A0BC3C43B40E"
"Baltisphaeridium scitulum","http://ifpni.org/species.htm?id=6DFEBA63-2309-394C-A2AF-CCC0F469C45B"
"Baltisphaeridium strigosum","http://ifpni.org/species.htm?id=7BB68CA6-C33F-4F0F-AF06-D8650E26EBB9"
"Baltisphaeridium tenuibarbatum","http://ifpni.org/species.htm?id=513F6D15-AB4E-FA33-A1F9-899021DCA479"
"Bambusa cambonensis","http://ifpni.org/species.htm?id=B96D1106-3A6A-4A96-FF1F-FAF195E805B7"
"Bambusa cenomanensis","http://ifpni.org/species.htm?id=68812D10-E9AD-49AD-ACF0-E21D4D0C29A3"
"Bambusa fyeensis","http://ifpni.org/species.htm?id=7D3570CD-7BDD-4312-9DCE-3B68B75787EE"
"Bambusa lugdunensis","http://ifpni.org/species.htm?id=C066FACF-7278-68C0-9709-1D4C0B8E52F2"
"Bambusa siwalika","http://ifpni.org/species.htm?id=1E2273BF-BC3D-6BA4-E468-C84A11603E53"
"Bambusites arthrostylinus","http://ifpni.org/species.htm?id=52A42EF1-86E0-EA09-7527-36673B536A53"
"Bambusites australis","http://ifpni.org/species.htm?id=83C9811F-9F64-681F-9B94-552A1B2D4F99"
"Bambusites mugodzharensis","http://ifpni.org/species.htm?id=489BD30F-8937-40E6-A436-BCA6E362547B"
"Bambusites thomasii","http://ifpni.org/species.htm?id=C1DDB762-071F-4F34-A763-E31A0D2FA134"
"Bambusium deperditum","http://ifpni.org/species.htm?id=22F7AF87-D3F7-456A-8C5C-2623AD932B29"
"Bambusium heeri","http://ifpni.org/species.htm?id=A210C85C-BC63-7C60-9905-9EF076EC0D05"
"Bambusium imhoffii","http://ifpni.org/species.htm?id=996EA743-BCB3-C889-EE5F-71045EEFC2B1"
"Bambusium latifolium","http://ifpni.org/species.htm?id=A0ABADCC-7BFA-832F-580D-EA92CFA143B4"
"Bambusium longifolium","http://ifpni.org/species.htm?id=B24CE9A2-166A-8A25-9B4E-489B8B664B9E"
"Bambusium palmacites","http://ifpni.org/species.htm?id=36003C0D-ABA1-4F5A-C3CA-8A9724129B6F"
"Bambusium palmacites","http://ifpni.org/species.htm?id=95B2D46E-972C-285E-2348-624E1AD12F6E"
"Bambusium papillonii","http://ifpni.org/species.htm?id=0C8B498B-3848-41FA-ADB8-EEA9582F3FC9"
"Bambusium protogaeum","http://ifpni.org/species.htm?id=D0FB556D-74E5-70BE-44B2-37D49A1B6A65"
"Bambusium sepultum","http://ifpni.org/species.htm?id=12CBA4EA-5E4F-4E15-90D8-452C688D43D6"
"Bambusium stuebelii","http://ifpni.org/species.htm?id=468EFD17-E67B-7EE3-580E-A7932B00E7D8"
"Bambusium trachyticum","http://ifpni.org/species.htm?id=B6CE6A6C-4F5E-492A-9E42-8B63094FBD2F"
"Bambusoidea nipponica","http://ifpni.org/species.htm?id=A66A2DD7-F573-46E4-B05E-4EDB7B8DC0EE"
"Bamfordphyllum crassivenum","http://ifpni.org/species.htm?id=0139AA09-05C9-41C6-937C-CE9DD005AB3A"
"Banara cuadrae","http://ifpni.org/species.htm?id=F6D2CA3C-FACB-B394-6BB5-5211C72528B9"
"Banara eocenica","http://ifpni.org/species.htm?id=E9DEC2E3-4349-0C74-F702-94F5CCF0A234"
"Banara prehernandiensis","http://ifpni.org/species.htm?id=77B7D1AE-BD2B-72CF-96C8-AA06EDA7EA3D"
"Banaraphyllum ovatum","http://ifpni.org/species.htm?id=CD57D7BC-10EF-44D7-8EF9-C7F753D2E339"
"Banatozamites calvus","http://ifpni.org/species.htm?id=A66301BE-1F6E-92B0-6FB0-DF52F18A2826"
"Banatozamites chlamydostomus","http://ifpni.org/species.htm?id=BBF4367E-7E6A-80FB-86D6-EA5A6CB85222"
"Banatozamites remotus","http://ifpni.org/species.htm?id=90947101-6889-67B5-91F0-9CA9B2B5A7F0"
"Bandulskaia aestuaria","http://ifpni.org/species.htm?id=99DADB7C-9E98-866A-B18B-2BE6A4BCE483"
